id,zip_type,city,valid_from,onrp,communitynumber_bfs,country_id/id,sort,lang,additional_digit,post_delivery_through,state_id/id,name
zip_421,20,Genève 15 Aéroport,2010-05-01,421,6630,base.ch,1,2,0,422,l10n_ch_states.state_GE,1215
zip_422,30,Genève 15 Aéroport Dépôt,1998-03-02,422,6630,base.ch,0,2,68,422,l10n_ch_states.state_GE,1215
npa_1216 Cointrin,10,Cointrin,1996-06-10,423,6630,base.ch,1,2,0,7165,l10n_ch_states.state_GE,1216
npa_1217 Meyrin,20,Meyrin,1986-05-21,424,6630,base.ch,1,2,0,7168,l10n_ch_states.state_GE,1217
zip_425,30,Meyrin 1,1996-06-10,425,6630,base.ch,0,2,1,425,l10n_ch_states.state_GE,1217
zip_426,30,Meyrin 2,1996-06-10,426,6630,base.ch,0,2,2,426,l10n_ch_states.state_GE,1217
npa_1218 Le Grand-Saconnex,10,Le Grand-Saconnex,1996-06-10,428,6623,base.ch,1,2,0,7165,l10n_ch_states.state_GE,1218
npa_1219 Le Lignon,10,Le Lignon,1996-06-10,429,6643,base.ch,1,2,0,7167,l10n_ch_states.state_GE,1219
npa_1219 Are,10,Aïre,2009-09-01,430,6643,base.ch,1,2,10,7167,l10n_ch_states.state_GE,1219
npa_1219 Chtelaine,10,Châtelaine,2009-09-01,432,6643,base.ch,1,2,12,7167,l10n_ch_states.state_GE,1219
npa_1220 Les Avanchets,20,Les Avanchets,1988-09-01,435,6643,base.ch,1,2,0,7668,l10n_ch_states.state_GE,1220
npa_1222 Vsenaz,10,Vésenaz,1988-09-01,436,6616,base.ch,1,2,0,7741,l10n_ch_states.state_GE,1222
npa_1223 Cologny,10,Cologny,1986-05-21,438,6617,base.ch,1,2,0,8020,l10n_ch_states.state_GE,1223
npa_1224 Chne-Bougeries,10,Chêne-Bougeries,1996-06-10,439,6612,base.ch,1,2,0,7163,l10n_ch_states.state_GE,1224
npa_1225 Chne-Bourg,10,Chêne-Bourg,1996-06-10,440,6613,base.ch,1,2,0,7163,l10n_ch_states.state_GE,1225
npa_1226 Thnex,10,Thônex,1996-06-10,442,6640,base.ch,1,2,0,7163,l10n_ch_states.state_GE,1226
npa_1227 Carouge GE,10,Carouge GE,1993-06-10,443,6608,base.ch,1,2,0,7162,l10n_ch_states.state_GE,1227
npa_1227 Les Acacias,20,Les Acacias,1988-09-01,444,6608,base.ch,1,2,4,7162,l10n_ch_states.state_GE,1227
npa_1228 Plan-les-Ouates,10,Plan-les-Ouates,1996-06-10,447,6633,base.ch,1,2,0,7337,l10n_ch_states.state_GE,1228
npa_1231 Conches,10,Conches,1996-06-10,448,6612,base.ch,1,2,0,7163,l10n_ch_states.state_GE,1231
npa_1232 Confignon,10,Confignon,1996-06-10,449,6618,base.ch,1,2,0,7667,l10n_ch_states.state_GE,1232
npa_1233 Bernex,10,Bernex,1988-11-01,450,6607,base.ch,1,2,0,7667,l10n_ch_states.state_GE,1233
npa_1234 Vessy,10,Vessy,1993-06-10,452,6645,base.ch,1,2,0,7162,l10n_ch_states.state_GE,1234
npa_1236 Cartigny,10,Cartigny,1996-08-06,453,6609,base.ch,0,2,0,7166,l10n_ch_states.state_GE,1236
npa_1237 Avully,10,Avully,1994-05-10,454,6603,base.ch,1,2,0,7166,l10n_ch_states.state_GE,1237
npa_1239 Collex,10,Collex,1996-08-06,455,6615,base.ch,0,2,0,7169,l10n_ch_states.state_GE,1239
npa_1241 Puplinge,10,Puplinge,1993-08-05,456,6636,base.ch,1,2,0,7163,l10n_ch_states.state_GE,1241
npa_1242 Satigny,10,Satigny,1996-08-06,457,6638,base.ch,1,2,0,7168,l10n_ch_states.state_GE,1242
npa_1243 Presinge,20,Presinge,2001-08-13,458,6635,base.ch,0,2,0,7163,l10n_ch_states.state_GE,1243
npa_1244 Choulex,20,Choulex,2001-07-01,459,6614,base.ch,1,2,0,7741,l10n_ch_states.state_GE,1244
npa_1245 Collonge-Bellerive,10,Collonge-Bellerive,1986-05-21,460,6616,base.ch,1,2,0,7741,l10n_ch_states.state_GE,1245
npa_1246 Corsier GE,10,Corsier GE,2002-02-01,461,6619,base.ch,1,2,0,7741,l10n_ch_states.state_GE,1246
npa_1247 Anires,10,Anières,2002-02-01,462,6602,base.ch,1,2,0,7741,l10n_ch_states.state_GE,1247
npa_1248 Hermance,10,Hermance,1986-05-21,463,6625,base.ch,0,2,0,7741,l10n_ch_states.state_GE,1248
npa_1251 Gy,20,Gy,2011-12-01,464,6624,base.ch,1,2,0,7163,l10n_ch_states.state_GE,1251
npa_1252 Meinier,10,Meinier,2008-11-01,465,6629,base.ch,1,2,0,7163,l10n_ch_states.state_GE,1252
npa_1253 Vandoeuvres,10,Vandoeuvres,1986-05-21,466,6642,base.ch,1,2,0,8020,l10n_ch_states.state_GE,1253
npa_1254 Jussy,10,Jussy,1986-05-21,467,6626,base.ch,0,2,0,7163,l10n_ch_states.state_GE,1254
npa_1255 Veyrier,10,Veyrier,1986-05-21,468,6645,base.ch,1,2,0,7162,l10n_ch_states.state_GE,1255
npa_1256 Troinex,10,Troinex,1986-05-21,469,6641,base.ch,1,2,0,7162,l10n_ch_states.state_GE,1256
npa_1257 La Croix-de-Rozon,10,La Croix-de-Rozon,1994-12-21,470,6605,base.ch,1,2,0,7337,l10n_ch_states.state_GE,1257
npa_1258 Perly,10,Perly,1986-05-21,471,6632,base.ch,1,2,0,7337,l10n_ch_states.state_GE,1258
npa_1260 Nyon,20,Nyon,1994-12-21,472,5724,base.ch,1,2,0,473,l10n_ch_states.state_VD,1260
zip_473,80,Nyon 1 Distribution,1999-04-08,473,5724,base.ch,0,2,60,473,l10n_ch_states.state_VD,1260
npa_1277 Borex,10,Borex,1996-08-06,478,5706,base.ch,0,2,0,478,l10n_ch_states.state_VD,1277
npa_1278 La Rippe,20,La Rippe,2003-09-01,479,5726,base.ch,0,2,0,484,l10n_ch_states.state_VD,1278
npa_1279 Chavannes-de-Bogis,10,Chavannes-de-Bogis,1994-12-20,480,5707,base.ch,1,2,0,523,l10n_ch_states.state_VD,1279
npa_1274 Grens,20,Grens,1998-08-18,482,5722,base.ch,0,2,3,484,l10n_ch_states.state_VD,1274
npa_1275 Chserex,20,Chéserex,2003-10-01,483,5709,base.ch,0,2,0,484,l10n_ch_states.state_VD,1275
npa_1276 Gingins,10,Gingins,1996-08-06,484,5719,base.ch,0,2,0,484,l10n_ch_states.state_VD,1276
npa_1270 Trlex,10,Trélex,1996-08-06,485,5730,base.ch,0,2,0,473,l10n_ch_states.state_VD,1270
npa_1271 Givrins,20,Givrins,2003-07-01,486,5720,base.ch,0,2,0,473,l10n_ch_states.state_VD,1271
npa_1272 Genolier,10,Genolier,1996-08-06,487,5718,base.ch,0,2,0,7164,l10n_ch_states.state_VD,1272
npa_1273 Le Muids,20,Le Muids,2002-11-01,488,5702,base.ch,0,2,2,7164,l10n_ch_states.state_VD,1273
npa_1273 Arzier,10,Arzier,1996-08-06,489,5702,base.ch,0,2,0,7164,l10n_ch_states.state_VD,1273
npa_1268 Burtigny,20,Burtigny,2004-08-01,490,5854,base.ch,0,2,2,7164,l10n_ch_states.state_VD,1268
npa_1261 Marchissy,10,Marchissy,1986-05-21,491,5430,base.ch,0,2,32,7164,l10n_ch_states.state_VD,1261
npa_1261 Le Vaud,10,Le Vaud,1996-08-06,492,5731,base.ch,0,2,33,7164,l10n_ch_states.state_VD,1261
npa_1269 Bassins,20,Bassins,2002-02-01,493,5703,base.ch,0,2,0,7164,l10n_ch_states.state_VD,1269
npa_1261 Longirod,20,Longirod,2001-12-01,494,5429,base.ch,0,2,35,7164,l10n_ch_states.state_VD,1261
npa_1188 St-George,10,St-George,2002-05-01,495,5434,base.ch,0,2,2,7164,l10n_ch_states.state_VD,1188
npa_1262 Eysins,20,Eysins,2004-09-01,496,5716,base.ch,0,2,0,473,l10n_ch_states.state_VD,1262
npa_1263 Crassier,20,Crassier,2002-07-01,497,5714,base.ch,0,2,0,478,l10n_ch_states.state_VD,1263
npa_1264 St-Cergue,10,St-Cergue,1996-08-06,498,5727,base.ch,0,2,0,7164,l10n_ch_states.state_VD,1264
npa_1265 La Cure,20,La Cure,2011-12-01,500,5727,base.ch,0,2,0,7164,l10n_ch_states.state_VD,1265
npa_1266 Duillier,10,Duillier,1996-08-06,501,5715,base.ch,0,2,0,473,l10n_ch_states.state_VD,1266
zip_503,30,Vich-Coinsins,2005-03-01,503,5732,base.ch,0,2,0,503,l10n_ch_states.state_VD,1267
npa_1268 Begnins,10,Begnins,1993-06-18,504,5704,base.ch,1,2,0,7164,l10n_ch_states.state_VD,1268
npa_1281 Russin,20,Russin,2003-10-01,506,6637,base.ch,1,2,0,7168,l10n_ch_states.state_GE,1281
npa_1283 Dardagny,20,Dardagny,2003-10-01,507,6620,base.ch,1,2,1,7168,l10n_ch_states.state_GE,1283
npa_1283 La Plaine,10,La Plaine,2003-10-01,508,6620,base.ch,1,2,0,7168,l10n_ch_states.state_GE,1283
npa_1284 Chancy,20,Chancy,2012-01-01,509,6611,base.ch,0,2,0,7166,l10n_ch_states.state_GE,1284
npa_1285 Athenaz (Avusy),10,Athenaz (Avusy),2003-10-01,510,6604,base.ch,1,2,0,7166,l10n_ch_states.state_GE,1285
npa_1286 Soral,20,Soral,2003-12-01,511,6639,base.ch,0,2,0,7166,l10n_ch_states.state_GE,1286
npa_1287 Laconnex,20,Laconnex,2003-10-01,512,6627,base.ch,1,2,0,7166,l10n_ch_states.state_GE,1287
npa_1288 Aire-la-Ville,10,Aire-la-Ville,2001-05-02,513,6601,base.ch,1,2,0,7166,l10n_ch_states.state_GE,1288
npa_1290 Versoix,10,Versoix,1996-05-08,515,6644,base.ch,1,2,0,7169,l10n_ch_states.state_GE,1290
npa_1291 Commugny,20,Commugny,2002-03-01,516,5711,base.ch,1,2,0,8398,l10n_ch_states.state_VD,1291
npa_1292 Chambsy,10,Chambésy,1986-05-21,517,6634,base.ch,1,2,0,7165,l10n_ch_states.state_GE,1292
npa_1293 Bellevue,10,Bellevue,1993-12-15,518,6606,base.ch,1,2,0,7169,l10n_ch_states.state_GE,1293
npa_1294 Genthod,10,Genthod,2005-01-01,519,6622,base.ch,1,2,0,7169,l10n_ch_states.state_GE,1294
zip_521,30,Mies-Tannay,2005-03-01,521,5723,base.ch,0,2,0,521,l10n_ch_states.state_VD,1295
npa_1296 Coppet,10,Coppet,1986-05-21,522,5712,base.ch,1,2,0,8398,l10n_ch_states.state_VD,1296
npa_1297 Founex,10,Founex,1996-08-02,523,5717,base.ch,1,2,0,523,l10n_ch_states.state_VD,1297
npa_1298 Cligny,20,Céligny,2002-09-01,524,6610,base.ch,1,2,0,525,l10n_ch_states.state_GE,1298
npa_1299 Crans-prs-Cligny,10,Crans-près-Céligny,1986-05-21,525,5713,base.ch,1,2,0,525,l10n_ch_states.state_VD,1299
npa_1302 Vufflens-la-Ville,20,Vufflens-la-Ville,2014-01-01,526,5503,base.ch,0,2,0,7171,l10n_ch_states.state_VD,1302
npa_1304 Cossonay-Ville,10,Cossonay-Ville,1998-10-27,528,5477,base.ch,1,2,0,8227,l10n_ch_states.state_VD,1304
npa_1304 Dizy,20,Dizy,1995-10-26,529,5481,base.ch,1,2,2,8227,l10n_ch_states.state_VD,1304
npa_1307 Lussery-Villars,20,Lussery-Villars,1999-02-11,530,5487,base.ch,0,2,0,8227,l10n_ch_states.state_VD,1307
npa_1305 Penthalaz,10,Penthalaz,1996-08-06,531,5495,base.ch,1,2,0,8227,l10n_ch_states.state_VD,1305
npa_1315 La Sarraz,10,La Sarraz,2009-04-01,532,5498,base.ch,1,2,0,8227,l10n_ch_states.state_VD,1315
npa_1317 Orny,20,Orny,2002-05-01,533,5493,base.ch,0,2,0,8227,l10n_ch_states.state_VD,1317
npa_1316 Chevilly,20,Chevilly,1999-03-18,534,5476,base.ch,0,2,0,8227,l10n_ch_states.state_VD,1316
npa_1337 Vallorbe,10,Vallorbe,1996-05-20,535,5764,base.ch,1,2,0,535,l10n_ch_states.state_VD,1337
npa_1338 Ballaigues,10,Ballaigues,2008-07-01,538,5744,base.ch,1,2,0,535,l10n_ch_states.state_VD,1338
npa_1341 Orient,10,Orient,2004-06-01,540,5872,base.ch,1,2,0,8219,l10n_ch_states.state_VD,1341
npa_1346 Les Bioux,10,Les Bioux,2008-07-01,541,5871,base.ch,1,2,0,8219,l10n_ch_states.state_VD,1346
npa_1344 L'Abbaye,20,L'Abbaye,2002-03-01,542,5871,base.ch,0,2,0,543,l10n_ch_states.state_VD,1344
npa_1342 Le Pont,10,Le Pont,1986-05-21,543,5871,base.ch,0,2,0,543,l10n_ch_states.state_VD,1342
npa_1343 Les Charbonnires,20,Les Charbonnières,2001-02-01,544,5873,base.ch,0,2,0,543,l10n_ch_states.state_VD,1343
npa_1345 Le Lieu,10,Le Lieu,2008-07-01,545,5873,base.ch,1,2,0,8219,l10n_ch_states.state_VD,1345
npa_1347 Le Sentier,10,Le Sentier,1998-09-11,546,5872,base.ch,1,2,0,8219,l10n_ch_states.state_VD,1347
npa_1348 Le Brassus,10,Le Brassus,1997-08-18,550,5872,base.ch,1,2,0,8219,l10n_ch_states.state_VD,1348
npa_1306 Daillens,10,Daillens,2008-07-01,553,5480,base.ch,1,2,0,8227,l10n_ch_states.state_VD,1306
npa_1303 Penthaz,10,Penthaz,2005-08-01,554,5496,base.ch,1,2,0,8227,l10n_ch_states.state_VD,1303
npa_1308 La Chaux-Cossonay,20,La Chaux (Cossonay),2001-09-06,555,5474,base.ch,0,2,0,8227,l10n_ch_states.state_VD,1308
npa_1148 Cuarnens,20,Cuarnens,2003-10-01,556,5479,base.ch,0,2,4,290,l10n_ch_states.state_VD,1148
npa_1313 Ferreyres,20,Ferreyres,2009-04-01,557,5483,base.ch,1,2,0,8227,l10n_ch_states.state_VD,1313
npa_1148 Moiry VD,20,Moiry VD,2003-10-01,558,5490,base.ch,0,2,8,290,l10n_ch_states.state_VD,1148
npa_1321 Arnex-sur-Orbe,20,Arnex-sur-Orbe,2011-05-01,559,5743,base.ch,0,2,0,7240,l10n_ch_states.state_VD,1321
npa_1318 Pompaples,10,Pompaples,1988-05-29,560,5497,base.ch,0,2,0,8227,l10n_ch_states.state_VD,1318
npa_1312 Eclpens,10,Eclépens,1988-05-29,561,5482,base.ch,0,2,0,8227,l10n_ch_states.state_VD,1312
npa_1329 Bretonnires,20,Bretonnières,1995-06-21,562,5748,base.ch,0,2,0,7240,l10n_ch_states.state_VD,1329
npa_1322 Croy,20,Croy,2003-04-01,563,5752,base.ch,0,2,0,564,l10n_ch_states.state_VD,1322
npa_1323 Romainmtier,10,Romainmôtier,1988-05-29,564,5761,base.ch,0,2,0,564,l10n_ch_states.state_VD,1323
npa_1324 Premier,20,Premier,1999-05-05,565,5759,base.ch,0,2,0,566,l10n_ch_states.state_VD,1324
npa_1325 Vaulion,10,Vaulion,1988-05-29,566,5765,base.ch,0,2,0,566,l10n_ch_states.state_VD,1325
npa_1326 Juriens,20,Juriens,2003-04-01,567,5754,base.ch,0,2,0,564,l10n_ch_states.state_VD,1326
npa_1148 La Praz,20,La Praz,2003-10-01,568,5758,base.ch,0,2,6,290,l10n_ch_states.state_VD,1148
npa_1148 Mont-la-Ville,20,Mont-la-Ville,2009-04-01,569,5491,base.ch,0,2,5,290,l10n_ch_states.state_VD,1148
npa_1350 Orbe,10,Orbe,1986-05-21,571,5757,base.ch,1,2,0,7240,l10n_ch_states.state_VD,1350
npa_1352 Agiez,20,Agiez,2003-02-01,574,5742,base.ch,0,2,0,7240,l10n_ch_states.state_VD,1352
npa_1353 Bofflens,20,Bofflens,2013-02-01,575,5747,base.ch,1,2,0,7240,l10n_ch_states.state_VD,1353
npa_1354 Montcherand,20,Montcherand,2009-06-01,576,5756,base.ch,0,2,0,7240,l10n_ch_states.state_VD,1354
npa_1355 L'Abergement,20,L'Abergement,2013-02-01,577,5741,base.ch,0,2,0,7240,l10n_ch_states.state_VD,1355
npa_1356 Les Cles,20,Les Clées,1999-03-09,578,5750,base.ch,0,2,0,7240,l10n_ch_states.state_VD,1356
npa_1357 Lignerolle,20,Lignerolle,1993-11-23,579,5755,base.ch,0,2,0,7240,l10n_ch_states.state_VD,1357
npa_1358 Valeyres-Rances,20,Valeyres-sous-Rances,2002-02-01,580,5763,base.ch,0,2,0,7240,l10n_ch_states.state_VD,1358
npa_1439 Rances,20,Rances,2002-02-01,581,5760,base.ch,0,2,0,6257,l10n_ch_states.state_VD,1439
npa_1373 Chavornay,10,Chavornay,1993-02-16,583,5749,base.ch,1,2,0,7240,l10n_ch_states.state_VD,1373
npa_1372 Bavois,20,Bavois,2009-04-01,587,5746,base.ch,0,2,0,7240,l10n_ch_states.state_VD,1372
npa_1374 Corcelles-Chavorn,20,Corcelles-sur-Chavornay,2006-06-01,588,5751,base.ch,0,2,0,7240,l10n_ch_states.state_VD,1374
npa_1375 Penthraz,20,Penthéréaz,2004-02-01,589,5531,base.ch,0,2,0,7670,l10n_ch_states.state_VD,1375
npa_1376 Goumoens-la-Ville,10,Goumoens-la-Ville,1989-06-01,590,5541,base.ch,0,2,0,7670,l10n_ch_states.state_VD,1376
npa_1400 Yverdon-les-Bains,20,Yverdon-les-Bains,1992-12-11,592,5938,base.ch,1,2,0,6257,l10n_ch_states.state_VD,1400
zip_593,80,Yverdon-les-Bains 1,2008-01-01,593,5938,base.ch,0,2,1,595,l10n_ch_states.state_VD,1400
zip_594,30,Yverdon 2,1995-12-18,594,5938,base.ch,0,2,2,594,l10n_ch_states.state_VD,1400
zip_595,30,Yverdon-les-Bains,1986-05-21,595,5938,base.ch,0,2,0,595,l10n_ch_states.state_VD,1401
npa_1417 Essertines-Yverdon,20,Essertines-sur-Yverdon,2005-11-01,607,5520,base.ch,0,2,0,6257,l10n_ch_states.state_VD,1417
npa_1416 Pailly,20,Pailly,2000-05-27,608,5530,base.ch,0,2,0,6257,l10n_ch_states.state_VD,1416
npa_1418 Vuarrens,10,Vuarrens,1988-05-29,609,5539,base.ch,0,2,0,6257,l10n_ch_states.state_VD,1418
npa_1420 Fiez,20,Fiez,2001-12-01,610,5556,base.ch,0,2,0,6257,l10n_ch_states.state_VD,1420
npa_1421 Fontaines-Grandson,20,Fontaines-sur-Grandson,1995-09-11,611,5557,base.ch,0,2,0,6257,l10n_ch_states.state_VD,1421
npa_1423 Villars-Burquin,10,Villars-Burquin,2009-04-01,612,5571,base.ch,0,2,0,6257,l10n_ch_states.state_VD,1423
npa_1453 Mauborget,20,Mauborget,1989-05-29,613,5562,base.ch,0,2,2,8092,l10n_ch_states.state_VD,1453
npa_1429 Giez,20,Giez,2002-07-01,614,5559,base.ch,0,2,0,6257,l10n_ch_states.state_VD,1429
npa_1430 Orges,20,Orges,2002-07-01,615,5924,base.ch,0,2,0,6257,l10n_ch_states.state_VD,1430
npa_1431 Vugelles-La Mothe,20,Vugelles-La Mothe,1994-09-20,616,5937,base.ch,0,2,0,6257,l10n_ch_states.state_VD,1431
npa_1405 Pomy,20,Pomy,2012-10-01,617,5926,base.ch,0,2,0,6257,l10n_ch_states.state_VD,1405
npa_1406 Cronay,20,Cronay,1998-08-18,618,5910,base.ch,0,2,0,6257,l10n_ch_states.state_VD,1406
npa_1407 Donneloye,10,Donneloye,1989-06-01,619,5913,base.ch,0,2,0,6257,l10n_ch_states.state_VD,1407
npa_1408 Prahins,20,Prahins,2002-03-01,620,5913,base.ch,0,2,0,6257,l10n_ch_states.state_VD,1408
npa_1409 Chanaz,20,Chanéaz,2006-01-01,621,5693,base.ch,0,2,0,6257,l10n_ch_states.state_VD,1409
npa_1412 Valeyres-Ursins,20,Valeyres-sous-Ursins,2005-10-01,622,5934,base.ch,0,2,0,6257,l10n_ch_states.state_VD,1412
npa_1413 Orzens,20,Orzens,1993-05-18,623,5925,base.ch,0,2,0,6257,l10n_ch_states.state_VD,1413
npa_1046 Rueyres,20,Rueyres,2009-04-01,624,5534,base.ch,0,2,0,183,l10n_ch_states.state_VD,1046
npa_1404 Cuarny,20,Cuarny,2003-11-01,625,5911,base.ch,0,2,0,6257,l10n_ch_states.state_VD,1404
npa_1427 Bonvillars,20,Bonvillars,2003-10-01,626,5551,base.ch,0,2,0,6257,l10n_ch_states.state_VD,1427
npa_1424 Champagne,10,Champagne,1988-05-29,627,5553,base.ch,0,2,0,6257,l10n_ch_states.state_VD,1424
npa_1431 Novalles,20,Novalles,1994-09-20,629,5564,base.ch,0,2,2,6257,l10n_ch_states.state_VD,1431
npa_1423 Fontanezier,20,Fontanezier,1989-06-06,630,5571,base.ch,0,2,2,6257,l10n_ch_states.state_VD,1423
npa_1415 Molondin,20,Molondin,2003-10-01,632,5921,base.ch,0,2,0,6257,l10n_ch_states.state_VD,1415
npa_1422 Grandson,10,Grandson,2013-04-01,633,5561,base.ch,1,2,0,6257,l10n_ch_states.state_VD,1422
npa_1425 Onnens VD,10,Onnens VD,1986-05-21,636,5565,base.ch,0,2,0,6257,l10n_ch_states.state_VD,1425
npa_1426 Concise,10,Concise,1986-05-21,637,5554,base.ch,0,2,0,6257,l10n_ch_states.state_VD,1426
npa_1426 Corcelles-Concise,20,Corcelles-près-Concise,1996-06-10,638,5555,base.ch,0,2,1,6257,l10n_ch_states.state_VD,1426
npa_1432 Belmont-Yverdon,20,Belmont-sur-Yverdon,2003-07-01,643,5902,base.ch,0,2,0,6257,l10n_ch_states.state_VD,1432
npa_1433 Suchy,10,Suchy,1998-10-30,644,5929,base.ch,0,2,0,6257,l10n_ch_states.state_VD,1433
npa_1434 Ependes VD,20,Ependes VD,2010-09-01,645,5914,base.ch,0,2,0,6257,l10n_ch_states.state_VD,1434
npa_1435 Essert-Pittet,20,Essert-Pittet,2004-02-01,646,5915,base.ch,0,2,0,6257,l10n_ch_states.state_VD,1435
npa_1436 Treycovagnes,20,Treycovagnes,2003-11-01,648,5931,base.ch,0,2,0,6257,l10n_ch_states.state_VD,1436
npa_1437 Suscvaz,20,Suscévaz,2000-02-01,649,5930,base.ch,0,2,0,6257,l10n_ch_states.state_VD,1437
npa_1438 Mathod,10,Mathod,1986-05-21,650,5919,base.ch,0,2,0,6257,l10n_ch_states.state_VD,1438
npa_1441 Valeyres-Montagny,20,Valeyres-sous-Montagny,2012-11-01,654,5933,base.ch,0,2,0,6257,l10n_ch_states.state_VD,1441
npa_1442 Montagny-Yverdon,20,Montagny-près-Yverdon,2001-05-24,655,5922,base.ch,1,2,0,6257,l10n_ch_states.state_VD,1442
npa_1443 Champvent,20,Champvent,2006-04-01,656,5905,base.ch,0,2,0,6257,l10n_ch_states.state_VD,1443
npa_1445 Vuiteboeuf,10,Vuiteboeuf,1986-05-21,658,5766,base.ch,0,2,0,6257,l10n_ch_states.state_VD,1445
npa_1446 Baulmes,10,Baulmes,1986-05-21,659,5745,base.ch,0,2,0,6257,l10n_ch_states.state_VD,1446
npa_1450 Ste-Croix,10,Ste-Croix,1997-02-21,660,5568,base.ch,1,2,0,8092,l10n_ch_states.state_VD,1450
npa_1450 La Sagne VD,20,La Sagne (Ste-Croix),1988-12-01,663,5568,base.ch,0,2,2,8092,l10n_ch_states.state_VD,1450
npa_1454 L'Auberson,10,L'Auberson,1988-05-29,664,5568,base.ch,0,2,0,8092,l10n_ch_states.state_VD,1454
npa_1452 Les Rasses,20,Les Rasses,2002-09-01,665,5552,base.ch,0,2,0,8092,l10n_ch_states.state_VD,1452
npa_1453 Bullet,20,Bullet,2007-08-01,666,5552,base.ch,0,2,0,8092,l10n_ch_states.state_VD,1453
npa_1450 Le Chteau-Croix,20,Le Château-de-Ste-Croix,2009-04-01,667,5568,base.ch,1,2,3,8092,l10n_ch_states.state_VD,1450
npa_1462 Yvonand,10,Yvonand,1993-08-26,669,5939,base.ch,1,2,0,6257,l10n_ch_states.state_VD,1462
npa_1463 Rovray,20,Rovray,1993-12-27,672,5928,base.ch,0,2,0,6257,l10n_ch_states.state_VD,1463
npa_1464 Chavannes-le-Chne,20,Chavannes-le-Chêne,2011-03-01,673,5907,base.ch,0,2,0,6257,l10n_ch_states.state_VD,1464
npa_1464 Chne-Pquier,20,Chêne-Pâquier,1989-06-06,674,5908,base.ch,0,2,2,6257,l10n_ch_states.state_VD,1464
npa_1468 Cheyres,10,Cheyres,1996-09-04,675,2010,base.ch,0,2,0,726,l10n_ch_states.state_FR,1468
npa_1470 Estavayer-le-Lac,10,Estavayer-le-Lac,1996-09-04,680,2015,base.ch,1,2,0,726,l10n_ch_states.state_FR,1470
npa_1473 Font,20,Font,2003-07-01,681,2015,base.ch,0,2,0,726,l10n_ch_states.state_FR,1473
npa_1474 Chbles FR,20,Châbles FR,2006-12-01,682,2005,base.ch,0,2,0,726,l10n_ch_states.state_FR,1474
npa_1483 Montet (Broye),10,Montet (Broye),1996-09-04,691,2050,base.ch,0,2,0,726,l10n_ch_states.state_FR,1483
npa_1482 Cugy FR,10,Cugy FR,1996-09-04,692,2011,base.ch,0,2,0,726,l10n_ch_states.state_FR,1482
npa_1541 Bussy FR,20,Bussy FR,2011-09-01,693,2004,base.ch,0,2,0,726,l10n_ch_states.state_FR,1541
npa_1484 Aumont,20,Aumont,2003-07-01,694,2050,base.ch,0,2,0,726,l10n_ch_states.state_FR,1484
npa_1485 Nuvilly,20,Nuvilly,2001-09-06,695,2035,base.ch,0,2,0,726,l10n_ch_states.state_FR,1485
npa_1486 Vuissens,20,Vuissens,2000-02-01,696,2049,base.ch,0,2,0,6257,l10n_ch_states.state_FR,1486
npa_1537 Champtauroz,20,Champtauroz,2001-09-06,697,5812,base.ch,0,2,0,726,l10n_ch_states.state_VD,1537
npa_1538 Treytorrens-Payern,20,Treytorrens (Payerne),2001-09-06,698,5828,base.ch,0,2,0,726,l10n_ch_states.state_VD,1538
npa_1489 Murist,20,Murist,2011-05-01,699,2034,base.ch,0,2,0,726,l10n_ch_states.state_FR,1489
npa_1510 Moudon,10,Moudon,1988-09-01,700,5678,base.ch,1,2,0,7661,l10n_ch_states.state_VD,1510
npa_1512 Chavannes-s-Moudon,20,Chavannes-sur-Moudon,1993-09-28,705,5665,base.ch,0,2,0,7661,l10n_ch_states.state_VD,1512
npa_1513 Hermenches,20,Hermenches,1996-09-19,706,5673,base.ch,0,2,0,7661,l10n_ch_states.state_VD,1513
npa_1514 Bussy-sur-Moudon,20,Bussy-sur-Moudon,2000-04-01,707,5663,base.ch,0,2,0,7661,l10n_ch_states.state_VD,1514
npa_1522 Oulens-sur-Lucens,20,Oulens-sur-Lucens,1999-11-22,708,5675,base.ch,1,2,9,726,l10n_ch_states.state_VD,1522
npa_1515 Villars-le-Comte,20,Villars-le-Comte,2011-05-01,709,5690,base.ch,0,2,0,7661,l10n_ch_states.state_VD,1515
npa_1515 Neyruz-sur-Moudon,20,Neyruz-sur-Moudon,1994-07-26,710,5693,base.ch,0,2,1,7661,l10n_ch_states.state_VD,1515
npa_1410 Denezy,20,Denezy,2002-07-01,711,5693,base.ch,0,2,3,6257,l10n_ch_states.state_VD,1410
npa_1522 Lucens,10,Lucens,1988-12-01,712,5675,base.ch,1,2,0,726,l10n_ch_states.state_VD,1522
npa_1521 Curtilles,20,Curtilles,2001-07-01,713,5669,base.ch,1,2,0,726,l10n_ch_states.state_VD,1521
npa_1523 Granges-Marnand,10,Granges-près-Marnand,1996-09-04,715,5831,base.ch,0,2,0,726,l10n_ch_states.state_VD,1523
npa_1527 Villeneuve FR,20,Villeneuve FR,2001-07-01,716,2047,base.ch,0,2,0,726,l10n_ch_states.state_FR,1527
npa_1528 Surpierre,20,Surpierre,2011-10-01,717,2044,base.ch,0,2,0,726,l10n_ch_states.state_FR,1528
npa_1529 Cheiry,20,Cheiry,2002-10-01,718,2009,base.ch,0,2,0,726,l10n_ch_states.state_FR,1529
