id,zip_type,city_id/id,valid_from,onrp,communitynumber_bfs,sort,lang,additional_digit,post_delivery_through,name
npa_1283 La Plaine,10,ch_city_la_plaine,2003-10-01,508,6620,1,2,0,7168,1283
npa_1284 Chancy,20,ch_city_chancy,2012-01-01,509,6611,0,2,0,7166,1284
npa_1285 Athenaz (Avusy),10,ch_city_athenaz_avusy,2003-10-01,510,6604,1,2,0,7166,1285
npa_1286 Soral,20,ch_city_soral,2003-12-01,511,6639,0,2,0,7166,1286
npa_1287 Laconnex,20,ch_city_laconnex,2003-10-01,512,6627,1,2,0,7166,1287
npa_1288 Aire-la-Ville,10,ch_city_aire_la_ville,2001-05-02,513,6601,1,2,0,7166,1288
npa_1290 Versoix,10,ch_city_versoix,1996-05-08,515,6644,1,2,0,7169,1290
npa_1291 Commugny,20,ch_city_commugny,2002-03-01,516,5711,1,2,0,8398,1291
npa_1292 Chambsy,10,ch_city_chambesy,1986-05-21,517,6634,1,2,0,7165,1292
npa_1293 Bellevue,10,ch_city_bellevue,1993-12-15,518,6606,1,2,0,7169,1293
npa_1294 Genthod,10,ch_city_genthod,2005-01-01,519,6622,1,2,0,7169,1294
zip_521,30,ch_city_mies_tannay,2005-03-01,521,5723,0,2,0,521,1295
npa_1296 Coppet,10,ch_city_coppet,1986-05-21,522,5712,1,2,0,8398,1296
npa_1297 Founex,10,ch_city_founex,1996-08-02,523,5717,1,2,0,523,1297
npa_1298 Cligny,20,ch_city_celigny,2002-09-01,524,6610,1,2,0,525,1298
npa_1299 Crans-prs-Cligny,10,ch_city_crans_pres_celigny,1986-05-21,525,5713,1,2,0,525,1299
npa_1302 Vufflens-la-Ville,20,ch_city_vufflens_la_ville,2014-01-01,526,5503,0,2,0,7171,1302
npa_1304 Cossonay-Ville,10,ch_city_cossonay_ville,1998-10-27,528,5477,1,2,0,8227,1304
npa_1304 Dizy,20,ch_city_dizy,1995-10-26,529,5481,1,2,2,8227,1304
npa_1307 Lussery-Villars,20,ch_city_lussery_villars,1999-02-11,530,5487,0,2,0,8227,1307
npa_1305 Penthalaz,10,ch_city_penthalaz,1996-08-06,531,5495,1,2,0,8227,1305
npa_1315 La Sarraz,10,ch_city_la_sarraz,2009-04-01,532,5498,1,2,0,8227,1315
npa_1317 Orny,20,ch_city_orny,2002-05-01,533,5493,0,2,0,8227,1317
npa_1316 Chevilly,20,ch_city_chevilly,1999-03-18,534,5476,0,2,0,8227,1316
npa_1337 Vallorbe,10,ch_city_vallorbe,1996-05-20,535,5764,1,2,0,535,1337
npa_1338 Ballaigues,10,ch_city_ballaigues,2008-07-01,538,5744,1,2,0,535,1338
npa_1341 Orient,10,ch_city_orient,2004-06-01,540,5872,1,2,0,8219,1341
npa_1346 Les Bioux,10,ch_city_les_bioux,2008-07-01,541,5871,1,2,0,8219,1346
npa_1344 L'Abbaye,20,ch_city_l'abbaye,2002-03-01,542,5871,0,2,0,543,1344
npa_1342 Le Pont,10,ch_city_le_pont,1986-05-21,543,5871,0,2,0,543,1342
npa_1343 Les Charbonnires,20,ch_city_les_charbonnieres,2001-02-01,544,5873,0,2,0,543,1343
npa_1345 Le Lieu,10,ch_city_le_lieu,2008-07-01,545,5873,1,2,0,8219,1345
npa_1347 Le Sentier,10,ch_city_le_sentier,1998-09-11,546,5872,1,2,0,8219,1347
npa_1348 Le Brassus,10,ch_city_le_brassus,1997-08-18,550,5872,1,2,0,8219,1348
npa_1306 Daillens,10,ch_city_daillens,2008-07-01,553,5480,1,2,0,8227,1306
npa_1303 Penthaz,10,ch_city_penthaz,2005-08-01,554,5496,1,2,0,8227,1303
npa_1308 La Chaux-Cossonay,20,ch_city_la_chaux_cossonay,2001-09-06,555,5474,0,2,0,8227,1308
npa_1148 Cuarnens,20,ch_city_cuarnens,2003-10-01,556,5479,0,2,4,290,1148
npa_1313 Ferreyres,20,ch_city_ferreyres,2009-04-01,557,5483,1,2,0,8227,1313
npa_1148 Moiry VD,20,ch_city_moiry_vd,2003-10-01,558,5490,0,2,8,290,1148
npa_1321 Arnex-sur-Orbe,20,ch_city_arnex_sur_orbe,2011-05-01,559,5743,0,2,0,7240,1321
npa_1318 Pompaples,10,ch_city_pompaples,1988-05-29,560,5497,0,2,0,8227,1318
npa_1312 Eclpens,10,ch_city_eclepens,1988-05-29,561,5482,0,2,0,8227,1312
npa_1329 Bretonnires,20,ch_city_bretonnieres,1995-06-21,562,5748,0,2,0,7240,1329
npa_1322 Croy,20,ch_city_croy,2003-04-01,563,5752,0,2,0,564,1322
npa_1323 Romainmtier,10,ch_city_romainmotier,1988-05-29,564,5761,0,2,0,564,1323
npa_1324 Premier,20,ch_city_premier,1999-05-05,565,5759,0,2,0,566,1324
npa_1325 Vaulion,10,ch_city_vaulion,1988-05-29,566,5765,0,2,0,566,1325
npa_1326 Juriens,20,ch_city_juriens,2003-04-01,567,5754,0,2,0,564,1326
npa_1148 La Praz,20,ch_city_la_praz,2003-10-01,568,5758,0,2,6,290,1148
npa_1148 Mont-la-Ville,20,ch_city_mont_la_ville,2009-04-01,569,5491,0,2,5,290,1148
npa_1350 Orbe,10,ch_city_orbe,1986-05-21,571,5757,1,2,0,7240,1350
npa_1352 Agiez,20,ch_city_agiez,2003-02-01,574,5742,0,2,0,7240,1352
npa_1353 Bofflens,20,ch_city_bofflens,2013-02-01,575,5747,1,2,0,7240,1353
npa_1354 Montcherand,20,ch_city_montcherand,2009-06-01,576,5756,0,2,0,7240,1354
npa_1355 L'Abergement,20,ch_city_l'abergement,2013-02-01,577,5741,0,2,0,7240,1355
npa_1356 Les Cles,20,ch_city_les_clees,1999-03-09,578,5750,0,2,0,7240,1356
npa_1357 Lignerolle,20,ch_city_lignerolle,1993-11-23,579,5755,0,2,0,7240,1357
npa_1358 Valeyres-Rances,20,ch_city_valeyres_sous_rances,2002-02-01,580,5763,0,2,0,7240,1358
npa_1439 Rances,20,ch_city_rances,2002-02-01,581,5760,0,2,0,6257,1439
npa_1373 Chavornay,10,ch_city_chavornay,1993-02-16,583,5749,1,2,0,7240,1373
npa_1372 Bavois,20,ch_city_bavois,2009-04-01,587,5746,0,2,0,7240,1372
npa_1374 Corcelles-Chavorn,20,ch_city_corcelles_sur_chavornay,2006-06-01,588,5751,0,2,0,7240,1374
npa_1375 Penthraz,20,ch_city_penthereaz,2004-02-01,589,5531,0,2,0,7670,1375
npa_1376 Goumoens-la-Ville,10,ch_city_goumoens_la_ville,1989-06-01,590,5541,0,2,0,7670,1376
npa_1400 Yverdon-les-Bains,20,ch_city_yverdon_les_bains,1992-12-11,592,5938,1,2,0,6257,1400
zip_593,80,ch_city_yverdon_les_bains_1,2008-01-01,593,5938,0,2,1,595,1400
zip_594,30,ch_city_yverdon_2,1995-12-18,594,5938,0,2,2,594,1400
zip_595,30,ch_city_yverdon_les_bains,1986-05-21,595,5938,0,2,0,595,1401
npa_1417 Essertines-Yverdon,20,ch_city_essertines_sur_yverdon,2005-11-01,607,5520,0,2,0,6257,1417
npa_1416 Pailly,20,ch_city_pailly,2000-05-27,608,5530,0,2,0,6257,1416
npa_1418 Vuarrens,10,ch_city_vuarrens,1988-05-29,609,5539,0,2,0,6257,1418
npa_1420 Fiez,20,ch_city_fiez,2001-12-01,610,5556,0,2,0,6257,1420
npa_1421 Fontaines-Grandson,20,ch_city_fontaines_sur_grandson,1995-09-11,611,5557,0,2,0,6257,1421
npa_1423 Villars-Burquin,10,ch_city_villars_burquin,2009-04-01,612,5571,0,2,0,6257,1423
npa_1453 Mauborget,20,ch_city_mauborget,1989-05-29,613,5562,0,2,2,8092,1453
npa_1429 Giez,20,ch_city_giez,2002-07-01,614,5559,0,2,0,6257,1429
npa_1430 Orges,20,ch_city_orges,2002-07-01,615,5924,0,2,0,6257,1430
npa_1431 Vugelles-La Mothe,20,ch_city_vugelles_la_mothe,1994-09-20,616,5937,0,2,0,6257,1431
npa_1405 Pomy,20,ch_city_pomy,2012-10-01,617,5926,0,2,0,6257,1405
npa_1406 Cronay,20,ch_city_cronay,1998-08-18,618,5910,0,2,0,6257,1406
npa_1407 Donneloye,10,ch_city_donneloye,1989-06-01,619,5913,0,2,0,6257,1407
npa_1408 Prahins,20,ch_city_prahins,2002-03-01,620,5913,0,2,0,6257,1408
npa_1409 Chanaz,20,ch_city_chaneaz,2006-01-01,621,5693,0,2,0,6257,1409
npa_1412 Valeyres-Ursins,20,ch_city_valeyres_sous_ursins,2005-10-01,622,5934,0,2,0,6257,1412
npa_1413 Orzens,20,ch_city_orzens,1993-05-18,623,5925,0,2,0,6257,1413
npa_1046 Rueyres,20,ch_city_rueyres,2009-04-01,624,5534,0,2,0,183,1046
npa_1404 Cuarny,20,ch_city_cuarny,2003-11-01,625,5911,0,2,0,6257,1404
npa_1427 Bonvillars,20,ch_city_bonvillars,2003-10-01,626,5551,0,2,0,6257,1427
npa_1424 Champagne,10,ch_city_champagne,1988-05-29,627,5553,0,2,0,6257,1424
npa_1431 Novalles,20,ch_city_novalles,1994-09-20,629,5564,0,2,2,6257,1431
npa_1423 Fontanezier,20,ch_city_fontanezier,1989-06-06,630,5571,0,2,2,6257,1423
npa_1415 Molondin,20,ch_city_molondin,2003-10-01,632,5921,0,2,0,6257,1415
npa_1422 Grandson,10,ch_city_grandson,2013-04-01,633,5561,1,2,0,6257,1422
npa_1425 Onnens VD,10,ch_city_onnens_vd,1986-05-21,636,5565,0,2,0,6257,1425
npa_1426 Concise,10,ch_city_concise,1986-05-21,637,5554,0,2,0,6257,1426
npa_1426 Corcelles-Concise,20,ch_city_corcelles_pres_concise,1996-06-10,638,5555,0,2,1,6257,1426
npa_1432 Belmont-Yverdon,20,ch_city_belmont_sur_yverdon,2003-07-01,643,5902,0,2,0,6257,1432
npa_1433 Suchy,10,ch_city_suchy,1998-10-30,644,5929,0,2,0,6257,1433
npa_1434 Ependes VD,20,ch_city_ependes_vd,2010-09-01,645,5914,0,2,0,6257,1434
npa_1435 Essert-Pittet,20,ch_city_essert_pittet,2004-02-01,646,5915,0,2,0,6257,1435
npa_1436 Treycovagnes,20,ch_city_treycovagnes,2003-11-01,648,5931,0,2,0,6257,1436
npa_1437 Suscvaz,20,ch_city_suscevaz,2000-02-01,649,5930,0,2,0,6257,1437
npa_1438 Mathod,10,ch_city_mathod,1986-05-21,650,5919,0,2,0,6257,1438
npa_1441 Valeyres-Montagny,20,ch_city_valeyres_sous_montagny,2012-11-01,654,5933,0,2,0,6257,1441
npa_1442 Montagny-Yverdon,20,ch_city_montagny_pres_yverdon,2001-05-24,655,5922,1,2,0,6257,1442
npa_1443 Champvent,20,ch_city_champvent,2006-04-01,656,5905,0,2,0,6257,1443
npa_1445 Vuiteboeuf,10,ch_city_vuiteboeuf,1986-05-21,658,5766,0,2,0,6257,1445
npa_1446 Baulmes,10,ch_city_baulmes,1986-05-21,659,5745,0,2,0,6257,1446
npa_1450 Ste-Croix,10,ch_city_ste_croix,1997-02-21,660,5568,1,2,0,8092,1450
npa_1450 La Sagne VD,20,ch_city_la_sagne_ste_croix,1988-12-01,663,5568,0,2,2,8092,1450
npa_1454 L'Auberson,10,ch_city_l'auberson,1988-05-29,664,5568,0,2,0,8092,1454
npa_1452 Les Rasses,20,ch_city_les_rasses,2002-09-01,665,5552,0,2,0,8092,1452
npa_1453 Bullet,20,ch_city_bullet,2007-08-01,666,5552,0,2,0,8092,1453
npa_1450 Le Chteau-Croix,20,ch_city_le_chateau_de_ste_croix,2009-04-01,667,5568,1,2,3,8092,1450
npa_1462 Yvonand,10,ch_city_yvonand,1993-08-26,669,5939,1,2,0,6257,1462
npa_1463 Rovray,20,ch_city_rovray,1993-12-27,672,5928,0,2,0,6257,1463
npa_1464 Chavannes-le-Chne,20,ch_city_chavannes_le_chene,2011-03-01,673,5907,0,2,0,6257,1464
npa_1464 Chne-Pquier,20,ch_city_chene_paquier,1989-06-06,674,5908,0,2,2,6257,1464
npa_1468 Cheyres,10,ch_city_cheyres,1996-09-04,675,2010,0,2,0,726,1468
npa_1470 Estavayer-le-Lac,10,ch_city_estavayer_le_lac,1996-09-04,680,2015,1,2,0,726,1470
npa_1473 Font,20,ch_city_font,2003-07-01,681,2015,0,2,0,726,1473
npa_1474 Chbles FR,20,ch_city_chables_fr,2006-12-01,682,2005,0,2,0,726,1474
npa_1483 Montet (Broye),10,ch_city_montet_broye,1996-09-04,691,2050,0,2,0,726,1483
npa_1482 Cugy FR,10,ch_city_cugy_fr,1996-09-04,692,2011,0,2,0,726,1482
npa_1541 Bussy FR,20,ch_city_bussy_fr,2011-09-01,693,2004,0,2,0,726,1541
npa_1484 Aumont,20,ch_city_aumont,2003-07-01,694,2050,0,2,0,726,1484
npa_1485 Nuvilly,20,ch_city_nuvilly,2001-09-06,695,2035,0,2,0,726,1485
npa_1486 Vuissens,20,ch_city_vuissens,2000-02-01,696,2049,0,2,0,6257,1486
npa_1537 Champtauroz,20,ch_city_champtauroz,2001-09-06,697,5812,0,2,0,726,1537
npa_1538 Treytorrens-Payern,20,ch_city_treytorrens_payerne,2001-09-06,698,5828,0,2,0,726,1538
npa_1489 Murist,20,ch_city_murist,2011-05-01,699,2034,0,2,0,726,1489
npa_1510 Moudon,10,ch_city_moudon,1988-09-01,700,5678,1,2,0,7661,1510
npa_1512 Chavannes-s-Moudon,20,ch_city_chavannes_sur_moudon,1993-09-28,705,5665,0,2,0,7661,1512
npa_1513 Hermenches,20,ch_city_hermenches,1996-09-19,706,5673,0,2,0,7661,1513
npa_1514 Bussy-sur-Moudon,20,ch_city_bussy_sur_moudon,2000-04-01,707,5663,0,2,0,7661,1514
npa_1522 Oulens-sur-Lucens,20,ch_city_oulens_sur_lucens,1999-11-22,708,5675,1,2,9,726,1522
npa_1515 Villars-le-Comte,20,ch_city_villars_le_comte,2011-05-01,709,5690,0,2,0,7661,1515
npa_1515 Neyruz-sur-Moudon,20,ch_city_neyruz_sur_moudon,1994-07-26,710,5693,0,2,1,7661,1515
npa_1410 Denezy,20,ch_city_denezy,2002-07-01,711,5693,0,2,3,6257,1410
npa_1522 Lucens,10,ch_city_lucens,1988-12-01,712,5675,1,2,0,726,1522
npa_1521 Curtilles,20,ch_city_curtilles,2001-07-01,713,5669,1,2,0,726,1521
npa_1523 Granges-Marnand,10,ch_city_granges_pres_marnand,1996-09-04,715,5831,0,2,0,726,1523
npa_1527 Villeneuve FR,20,ch_city_villeneuve_fr,2001-07-01,716,2047,0,2,0,726,1527
npa_1528 Surpierre,20,ch_city_surpierre,2011-10-01,717,2044,0,2,0,726,1528
npa_1529 Cheiry,20,ch_city_cheiry,2002-10-01,718,2009,0,2,0,726,1529
npa_1530 Payerne,10,ch_city_payerne,1996-09-04,720,5822,1,2,0,726,1530
npa_1532 Ftigny,20,ch_city_fetigny,2013-07-01,726,2016,1,2,0,726,1532
npa_1533 Mnires,20,ch_city_menieres,2002-10-01,727,2027,0,2,0,726,1533
npa_1534 Sassel,20,ch_city_sassel,2001-11-01,728,5831,0,2,0,726,1534
npa_1536 Combremont-Petit,10,ch_city_combremont_le_petit,1996-09-04,729,5831,0,2,0,726,1536
npa_1526 Forel-sur-Lucens,20,ch_city_forel_sur_lucens,2002-11-01,730,5672,0,2,0,726,1526
npa_1526 Cremin,20,ch_city_cremin,1988-12-01,731,5668,0,2,2,726,1526
npa_1542 Rueyres-les-Prs,20,ch_city_rueyres_les_pres,2003-09-01,732,2039,0,2,0,726,1542
npa_1543 Grandcour,10,ch_city_grandcour,2004-05-01,733,5817,1,2,0,726,1543
npa_1544 Gletterens,10,ch_city_gletterens,1996-09-04,734,2022,0,2,0,726,1544
npa_1545 Chevroux,20,ch_city_chevroux,2002-02-01,735,5813,0,2,0,726,1545
npa_1551 Vers-chez-Perrin,20,ch_city_vers_chez_perrin,2003-04-01,736,5822,0,2,0,726,1551
npa_1552 Trey,20,ch_city_trey,2003-04-01,737,5827,0,2,0,726,1552
npa_1553 Chtonnaye,10,ch_city_chatonnaye,1996-09-04,738,2068,0,2,0,726,1553
npa_1554 Sdeilles,20,ch_city_sedeilles,2005-03-01,739,5830,0,2,0,726,1554
npa_1555 Villarzel,20,ch_city_villarzel,1996-09-04,740,5830,0,2,0,726,1555
npa_1682 Villars-Bramard,20,ch_city_villars_bramard,2002-02-01,741,5831,0,2,4,7663,1682
npa_1682 Dompierre,20,ch_city_dompierre,2001-01-03,742,5671,0,2,3,7663,1682
npa_1535 Combremont-Grand,20,ch_city_combremont_le_grand,2000-10-01,743,5831,0,2,0,726,1535
npa_1562 Corcelles-Payerne,10,ch_city_corcelles_pres_payerne,2004-05-01,744,5816,1,2,0,726,1562
npa_1563 Dompierre,20,ch_city_dompierre,2001-07-01,745,2014,1,2,0,726,1563
npa_1564 Domdidier,10,ch_city_domdidier,1996-09-04,746,2013,1,2,0,7660,1564
npa_1565 Missy,20,ch_city_missy,2005-06-01,751,5821,1,2,0,7660,1565
npa_1475 Autavaux,20,ch_city_autavaux,2002-09-01,752,2052,0,2,0,726,1475
npa_1567 Delley,20,ch_city_delley,2005-11-01,753,2051,0,2,0,770,1567
npa_1568 Portalban,10,ch_city_portalban,1996-09-04,754,2051,0,2,0,770,1568
npa_1566 St-Aubin,10,ch_city_st_aubin,2005-06-01,755,2041,1,2,0,7660,1566
npa_1580 Avenches,10,ch_city_avenches,1996-09-04,757,5451,1,2,0,7660,1580
npa_1583 Villarepos,20,ch_city_villarepos,2004-04-01,759,2279,0,2,0,7660,1583
npa_1584 Villars-le-Grand,20,ch_city_villars_le_grand,2002-12-01,763,5464,0,2,0,7660,1584
npa_1585 Salavaux,10,ch_city_salavaux,1996-09-04,764,5464,0,2,0,764,1585
npa_1586 Vallamand,20,ch_city_vallamand,2006-04-01,765,5464,0,2,0,764,1586
npa_1587 Montmagny,20,ch_city_montmagny,2001-08-01,766,5464,0,2,0,764,1587
npa_1589 Chabrey,20,ch_city_chabrey,1996-09-19,767,5464,0,2,0,770,1589
npa_1587 Constantine,20,ch_city_constantine,2001-08-01,768,5464,0,2,1,764,1587
npa_1588 Cudrefin,10,ch_city_cudrefin,1996-09-04,770,5456,0,2,0,770,1588
npa_1595 Faoug,10,ch_city_faoug,2004-07-01,772,5458,1,2,0,7660,1595
npa_1607 Palzieux-Village,10,ch_city_palezieux_village,1999-08-09,778,5805,0,2,1,8365,1607
npa_1610 Chtillens,20,ch_city_chatillens,2009-05-01,779,5805,0,2,1,8365,1610
npa_1673 Ecublens FR,20,ch_city_ecublens_fr,2002-01-01,780,2072,0,2,4,7663,1673
npa_1525 Henniez,20,ch_city_henniez,2010-03-01,781,5819,0,2,0,726,1525
npa_1524 Marnand,20,ch_city_marnand,2001-04-01,782,5831,0,2,0,726,1524
npa_1090 La Croix (Lutry),10,ch_city_la_croix_lutry,2004-05-01,783,5606,1,2,0,7649,1090
npa_1091 Grandvaux,20,ch_city_grandvaux,2013-03-01,784,5613,1,2,0,7649,1091
npa_1091 Aran,20,ch_city_aran,2000-05-01,785,5613,1,2,1,7649,1091
npa_1070 Puidoux,10,ch_city_puidoux,2012-02-01,786,5607,1,2,0,8356,1070
npa_1071 Chexbres,10,ch_city_chexbres,2000-05-01,788,5601,1,2,0,8356,1071
npa_1072 Forel (Lavaux),10,ch_city_forel_lavaux,2000-05-01,789,5604,0,2,0,789,1072
npa_1607 Palzieux,10,ch_city_palezieux,2005-08-15,790,5805,0,2,0,8365,1607
npa_1614 Granges (Veveyse),20,ch_city_granges_veveyse,2004-05-01,791,2328,0,2,0,8038,1614
npa_1615 Bossonnens,10,ch_city_bossonnens,2010-10-01,792,2323,1,2,0,8038,1615
npa_1616 Attalens,10,ch_city_attalens,2010-10-01,793,2321,1,2,0,8038,1616
npa_1617 Remaufens,10,ch_city_remaufens,1986-05-21,794,2333,0,2,0,8038,1617
npa_1618 Chtel-St-Denis,10,ch_city_chatel_st_denis,1991-03-27,795,2325,1,2,0,8038,1618
npa_1619 Les Paccots,20,ch_city_les_paccots,2009-04-01,797,2325,0,2,0,8038,1619
npa_1623 Semsales,10,ch_city_semsales,2013-09-01,798,2336,1,2,0,798,1623
npa_1624 La Verrerie,20,ch_city_la_verrerie,2002-01-12,800,2338,0,2,0,798,1624
npa_1627 Vaulruz,10,ch_city_vaulruz,1996-09-03,801,2155,0,2,0,7403,1627
npa_1628 Vuadens,10,ch_city_vuadens,1999-08-23,802,2160,1,2,0,7403,1628
npa_1630 Bulle,20,ch_city_bulle,1996-12-16,803,2125,1,2,0,7403,1630
npa_1633 Vuippens,20,ch_city_vuippens,2003-09-01,807,2140,0,2,2,828,1633
npa_1642 Sorens,10,ch_city_sorens,2012-11-01,808,2153,1,2,0,828,1642
npa_1643 Gumefens,20,ch_city_gumefens,2012-11-01,809,2122,1,2,0,828,1643
npa_1644 Avry-devant-Pont,10,ch_city_avry_devant_pont,2012-11-01,810,2122,1,2,0,828,1644
npa_1645 Le Bry,20,ch_city_le_bry,2012-11-01,811,2122,1,2,0,828,1645
npa_1646 Echarlens,20,ch_city_echarlens,2000-03-01,812,2131,0,2,0,7403,1646
npa_1647 Corbires,20,ch_city_corbieres,2001-08-13,813,2129,0,2,0,829,1647
npa_1648 Hauteville,20,ch_city_hauteville,2010-07-01,814,2137,0,2,0,829,1648
npa_1656 Im Fang,20,ch_city_im_fang,2000-06-01,816,2138,0,1,1,833,1656
npa_1656 Jaun,10,ch_city_jaun,1996-09-03,817,2138,0,1,0,833,1656
npa_1657 Ablndschen,20,ch_city_ablandschen,2001-06-08,818,843,0,1,0,833,1657
npa_1654 Cerniat,20,ch_city_cerniat,2010-06-01,819,2163,0,2,0,833,1654
npa_1651 Villarvolard,20,ch_city_villarvolard,2002-11-01,820,2129,0,2,0,832,1651
npa_1652 Botterens,20,ch_city_botterens,2002-11-01,821,2123,0,2,0,832,1652
npa_1638 Morlon,20,ch_city_morlon,2003-02-01,822,2143,0,2,0,7403,1638
npa_1663 Molson-s-Gruyres,20,ch_city_moleson_sur_gruyeres,2002-05-01,823,2135,0,2,4,842,1663
npa_1632 Riaz,10,ch_city_riaz,1999-08-23,827,2148,1,2,0,7403,1632
npa_1633 Marsens,10,ch_city_marsens,2010-03-01,828,2140,1,2,0,828,1633
npa_1634 La Roche,10,ch_city_la_roche,2010-06-01,829,2149,1,2,0,829,1634
npa_1649 Pont-la-Ville,20,ch_city_pont_la_ville,2004-01-01,830,2147,0,2,0,829,1649
npa_1635 La Tour-de-Trme,10,ch_city_la_tour_de_treme,1999-03-15,831,2125,1,2,0,7403,1635
npa_1636 Broc,10,ch_city_broc,1996-09-03,832,2124,1,2,0,832,1636
npa_1637 Charmey (Gruyre),10,ch_city_charmey_gruyere,2008-03-01,833,2163,1,2,0,833,1637
npa_1661 Pquier-Montbarry,10,ch_city_le_paquier_montbarry,1996-09-03,836,2145,0,2,0,9026,1661
npa_1663 Pringy,20,ch_city_pringy,2009-04-01,837,2135,0,2,2,842,1663
npa_1665 Estavannens,20,ch_city_estavannens,2001-09-06,838,2162,0,2,0,9026,1665
npa_1667 Enney,20,ch_city_enney,2002-02-01,839,2162,0,2,0,9026,1667
npa_1669 Neirivue,20,ch_city_neirivue,2002-02-01,840,2121,0,2,4,841,1669
npa_1669 Albeuve,10,ch_city_albeuve,1996-09-03,841,2121,0,2,0,841,1669
npa_1663 Gruyres,10,ch_city_gruyeres,2009-04-01,842,2135,0,2,0,842,1663
npa_1663 Epagny,10,ch_city_epagny,2002-05-01,843,2135,0,2,3,842,1663
npa_1666 Grandvillard,10,ch_city_grandvillard,1996-09-03,845,2134,0,2,0,9026,1666
npa_1610 Oron-la-Ville,10,ch_city_oron_la_ville,1988-05-29,846,5805,0,2,0,8365,1610
npa_1675 Vauderens,20,ch_city_vauderens,2004-02-01,856,2102,0,2,0,7663,1675
npa_1670 Ursy,10,ch_city_ursy,1989-06-01,857,2102,0,2,0,7663,1670
npa_1674 Vuarmarens,20,ch_city_vuarmarens,2001-08-01,858,2102,0,2,0,7663,1674
npa_1673 Rue,20,ch_city_rue,2002-01-01,859,2097,0,2,5,7663,1673
npa_1673 Promasens,20,ch_city_promasens,2010-11-01,860,2097,0,2,0,7663,1673
npa_1678 Siviriez,10,ch_city_siviriez,1996-09-04,862,2099,0,2,0,7663,1678
npa_1679 Villaraboud,20,ch_city_villaraboud,2000-03-01,863,2099,0,2,0,7663,1679
npa_1676 Chavannes-Forts,20,ch_city_chavannes_les_forts,2006-01-01,864,2099,0,2,0,7663,1676
npa_1677 Prez-vers-Siviriez,20,ch_city_prez_vers_siviriez,2003-12-01,865,2099,0,2,0,7663,1677
npa_1680 Romont FR,10,ch_city_romont_fr,1996-09-04,867,2096,1,2,0,7663,1680
npa_1681 Billens,20,ch_city_billens,2001-09-07,879,2063,0,2,0,7663,1681
npa_1682 Prvonloup,10,ch_city_prevonloup,1996-09-04,880,5683,0,2,0,7663,1682
npa_1683 Brenles,20,ch_city_brenles,2010-01-01,881,5662,0,2,0,7663,1683
npa_1683 Chesalles-Moudon,20,ch_city_chesalles_sur_moudon,1988-12-01,882,5666,0,2,2,7663,1683
npa_1694 Orsonnens,20,ch_city_orsonnens,2003-04-01,883,2114,0,2,3,7663,1694
npa_1694 Villarsiviriaux,10,ch_city_villarsiviriaux,1996-09-05,884,2114,0,2,0,7663,1694
npa_1695 Villarlod,20,ch_city_villarlod,2009-04-01,885,2223,0,2,0,983,1695
npa_1696 Vuisternens-Ogoz,20,ch_city_vuisternens_en_ogoz,2002-05-01,886,2231,0,2,0,983,1696
npa_1684 Mzires FR,10,ch_city_mezieres_fr,1996-09-04,887,2087,0,2,0,7663,1684
npa_1685 Villariaz,20,ch_city_villariaz,2002-07-01,888,2113,0,2,0,7663,1685
npa_1687 Estvenens,20,ch_city_estevenens,2001-07-01,889,2113,0,2,3,7663,1687
npa_1686 Grangettes-Romont,20,ch_city_grangettes_pres_romont,2002-07-01,890,2079,0,2,0,7663,1686
npa_1689 Chtelard-p-Romont,20,ch_city_le_chatelard_pres_romont,2009-05-01,891,2067,0,2,0,7663,1689
npa_1688 Sommentier,20,ch_city_sommentier,2003-05-01,892,2113,0,2,0,7663,1688
npa_1626 Romanens,20,ch_city_romanens,2001-06-01,893,2152,0,2,0,7403,1626
npa_1692 Massonnens,10,ch_city_massonnens,1996-09-05,894,2086,0,2,0,7663,1692
npa_1687 Vuisternens-Romont,10,ch_city_vuisternens_devant_romont,1996-09-04,896,2113,0,2,0,7663,1687
npa_1625 Sles (Gruyre),10,ch_city_sales_gruyere,1996-09-03,898,2152,0,2,0,7403,1625
npa_1612 Ecoteaux,20,ch_city_ecoteaux,2001-08-01,906,5805,0,2,0,8365,1612
npa_1613 Maracon,20,ch_city_maracon,2002-06-01,907,5790,0,2,0,8365,1613
npa_1608 Oron-le-Chtel,20,ch_city_oron_le_chatel,2012-06-01,909,5805,0,2,0,8365,1608
npa_1609 St-Martin FR,10,ch_city_st_martin_fr,1989-06-01,910,2335,0,2,0,798,1609
npa_1611 Le Crt-p-Semsales,20,ch_city_le_cret_pres_semsales,2001-09-06,911,2338,0,2,0,798,1611
npa_1697 La Joux FR,20,ch_city_la_joux_fr,2002-06-01,912,2113,0,2,0,7663,1697
npa_1699 Bouloz,20,ch_city_bouloz,2004-01-01,913,2337,0,2,3,7663,1699
npa_1699 Porsel,20,ch_city_porsel,2011-12-01,914,2337,0,2,0,7663,1699
npa_1699 Pont (Veveyse),20,ch_city_pont_veveyse,1994-09-05,915,2337,0,2,2,7663,1699
npa_1700 Fribourg,20,ch_city_fribourg,2003-03-01,916,2196,1,2,0,926,1700
zip_917,80,ch_city_fribourg_1,2008-01-01,917,2196,0,2,1,926,1700
zip_918,80,ch_city_fribourg,2013-04-01,918,2196,0,2,0,918,1702
zip_920,80,ch_city_fribourg,2012-12-01,920,2196,0,2,0,926,1704
